-3.9000000000000001e-01 4.6555520000000006e-01
-3.8000000000000000e-01 4.6029759999999997e-01
-3.7000000000000000e-01 4.5542240000000000e-01
-3.5999999999999999e-01 4.5092479999999990e-01
-3.4999999999999998e-01 4.4680000000000009e-01
-3.3999999999999997e-01 4.4304319999999991e-01
-3.2999999999999996e-01 4.3964959999999997e-01
-3.1999999999999995e-01 4.3661439999999996e-01
-3.0999999999999994e-01 4.3393280000000001e-01
-2.9999999999999993e-01 4.3159999999999998e-01
-2.9000000000000004e-01 4.2961120000000003e-01
-2.8000000000000003e-01 4.2796160000000000e-01
-2.7000000000000002e-01 4.2664639999999998e-01
-2.6000000000000001e-01 4.2566079999999995e-01
-2.5000000000000000e-01 4.2499999999999999e-01
-2.3999999999999999e-01 4.2465920000000001e-01
-2.2999999999999998e-01 4.2463359999999994e-01
-2.1999999999999997e-01 4.2491840000000003e-01
-2.0999999999999996e-01 4.2550880000000002e-01
-1.9999999999999996e-01 4.2640000000000006e-01
-1.8999999999999995e-01 4.2758720000000006e-01
-1.7999999999999994e-01 4.2906560000000005e-01
-1.6999999999999993e-01 4.3083039999999995e-01
-1.6000000000000003e-01 4.3287680000000006e-01
-1.5000000000000002e-01 4.3519999999999992e-01
-1.4000000000000001e-01 4.3779520000000005e-01
-1.3000000000000000e-01 4.4065760000000004e-01
-1.2000000000000000e-01 4.4378239999999997e-01
-1.0999999999999999e-01 4.4716480000000003e-01
-9.9999999999999978e-02 4.5080000000000003e-01
-8.9999999999999969e-02 4.5468320000000001e-01
-7.9999999999999960e-02 4.5880959999999998e-01
-6.9999999999999951e-02 4.6317440000000004e-01
-5.9999999999999942e-02 4.6777280000000010e-01
-4.9999999999999933e-02 4.7259999999999996e-01
-4.0000000000000036e-02 4.7765120000000005e-01
-3.0000000000000027e-02 4.8292160000000001e-01
-2.0000000000000018e-02 4.8840639999999996e-01
-1.0000000000000009e-02 4.9410080000000001e-01
0.0000000000000000e+00 5.0000000000000000e-01
1.0000000000000009e-02 5.0609919999999997e-01
2.0000000000000018e-02 5.1239360000000000e-01
3.0000000000000027e-02 5.1887840000000007e-01
4.0000000000000036e-02 5.2554880000000004e-01
5.0000000000000044e-02 5.3239999999999998e-01
6.0000000000000053e-02 5.3942720000000011e-01
7.0000000000000062e-02 5.4662560000000004e-01
8.0000000000000071e-02 5.5399039999999999e-01
9.0000000000000080e-02 5.6151680000000004e-01
1.0000000000000009e-01 5.6920000000000004e-01
1.1000000000000010e-01 5.7703520000000008e-01
1.2000000000000011e-01 5.8501760000000003e-01
1.3000000000000012e-01 5.9314240000000007e-01
1.4000000000000012e-01 6.0140480000000007e-01
1.5000000000000013e-01 6.0980000000000001e-01
1.5999999999999992e-01 6.1832319999999996e-01
1.6999999999999993e-01 6.2696959999999990e-01
1.7999999999999994e-01 6.3573439999999992e-01
1.8999999999999995e-01 6.4461279999999999e-01
1.9999999999999996e-01 6.5359999999999996e-01
2.0999999999999996e-01 6.6269120000000004e-01
2.1999999999999997e-01 6.7188159999999997e-01
2.2999999999999998e-01 6.8116639999999995e-01
2.3999999999999999e-01 6.9054079999999995e-01
2.5000000000000000e-01 6.9999999999999996e-01
2.6000000000000001e-01 7.0953920000000004e-01
2.7000000000000002e-01 7.1915359999999995e-01
2.8000000000000003e-01 7.2883840000000011e-01
2.9000000000000004e-01 7.3858880000000005e-01
3.0000000000000004e-01 7.4840000000000007e-01
3.1000000000000005e-01 7.5826720000000014e-01
3.2000000000000006e-01 7.6818560000000002e-01
3.3000000000000007e-01 7.7815040000000002e-01
3.4000000000000008e-01 7.8815680000000010e-01
3.5000000000000009e-01 7.9820000000000013e-01
3.6000000000000010e-01 8.0827520000000008e-01
3.7000000000000011e-01 8.1837760000000004e-01
3.8000000000000012e-01 8.2850240000000008e-01
3.9000000000000012e-01 8.3864480000000019e-01
4.0000000000000013e-01 8.4880000000000022e-01
4.0999999999999992e-01 8.5896319999999993e-01
4.1999999999999993e-01 8.6912959999999995e-01
4.2999999999999994e-01 8.7929439999999992e-01
4.3999999999999995e-01 8.8945279999999993e-01
4.4999999999999996e-01 8.9959999999999996e-01
4.5999999999999996e-01 9.0973119999999996e-01
4.6999999999999997e-01 9.1984160000000004e-01
4.7999999999999998e-01 9.2992639999999993e-01
4.8999999999999999e-01 9.3998079999999995e-01
5.0000000000000000e-01 9.4999999999999996e-01
5.1000000000000001e-01 9.5997920000000003e-01
5.2000000000000002e-01 9.6991359999999993e-01
5.3000000000000003e-01 9.7979840000000007e-01
5.4000000000000004e-01 9.8962880000000009e-01
5.5000000000000004e-01 9.9939999999999996e-01
5.6000000000000005e-01 1.0091072000000001e+00
5.7000000000000006e-01 1.0187456000000001e+00
5.8000000000000007e-01 1.0283104000000001e+00
5.9000000000000008e-01 1.0377968000000002e+00
6.0000000000000009e-01 1.0472000000000001e+00
6.1000000000000010e-01 1.0565152000000002e+00
6.2000000000000011e-01 1.0657376000000001e+00
6.3000000000000012e-01 1.0748624000000002e+00
6.4000000000000012e-01 1.0838848000000001e+00
6.5000000000000013e-01 1.0928000000000000e+00
6.6000000000000014e-01 1.1016032000000002e+00
6.6999999999999993e-01 1.1102896000000000e+00
6.7999999999999994e-01 1.1188544000000000e+00
6.8999999999999995e-01 1.1272928000000000e+00
6.9999999999999996e-01 1.1355999999999999e+00
7.0999999999999996e-01 1.1437712000000000e+00
7.1999999999999997e-01 1.1518016000000000e+00
7.2999999999999998e-01 1.1596864000000000e+00
7.3999999999999999e-01 1.1674208000000001e+00
7.5000000000000000e-01 1.1750000000000000e+00
7.6000000000000001e-01 1.1824192000000000e+00
7.7000000000000002e-01 1.1896735999999999e+00
7.8000000000000003e-01 1.1967584000000000e+00
7.9000000000000004e-01 1.2036688000000000e+00
8.0000000000000004e-01 1.2104000000000001e+00
8.1000000000000005e-01 1.2169472000000001e+00
8.2000000000000006e-01 1.2233056000000000e+00
8.3000000000000007e-01 1.2294704000000001e+00
8.4000000000000008e-01 1.2354368000000000e+00
8.5000000000000009e-01 1.2412000000000001e+00
8.6000000000000010e-01 1.2467552000000002e+00
8.7000000000000011e-01 1.2520976000000001e+00
8.8000000000000012e-01 1.2572224000000001e+00
8.9000000000000012e-01 1.2621248000000000e+00
9.0000000000000013e-01 1.2668000000000001e+00
9.1000000000000014e-01 1.2712432000000000e+00
9.1999999999999993e-01 1.2754496000000000e+00
9.2999999999999994e-01 1.2794144000000001e+00
9.3999999999999995e-01 1.2831328000000000e+00
9.4999999999999996e-01 1.2866000000000000e+00
9.5999999999999996e-01 1.2898112000000002e+00
9.6999999999999997e-01 1.2927616000000002e+00
9.7999999999999998e-01 1.2954463999999999e+00
9.8999999999999999e-01 1.2978607999999998e+00
1.0000000000000000e+00 1.3000000000000000e+00
